M1;M2;M3;M4;M5;M6;M8_Id;M8_ExternalId;M8_Value;M9_Id;M9_ExternalId;M9_Value;M10_Id;M10_ExternalId;M10_Value;M11_Id;M11_ExternalId;M11_Value;M12;M13_Id;M13_ExternalId;M13_Value;M14;M15_Id;M15_ExternalId;M15_Value;M16;M17_Id;M17_ExternalId;M17_Value;M18.1_Id;M18.1_ExternalId;M18.1_Value;M18.2_Id;M18.2_ExternalId;M18.2_Value;M18.3_Id;M18.3_ExternalId;M18.3_Value;M19.1_Id;M19.1_ExternalId;M19.1_Value;M19.2_Id;M19.2_ExternalId;M19.2_Value;M19.3_Id;M19.3_ExternalId;M19.3_Value;M20_Id;M20_ExternalId;M20_Value;M21_Id;M21_ExternalId;M21_Value;M22;M23;M24_Id;M24_ExternalId;M24_Value;M25;M26_Id;M26_ExternalId;M26_Value;M27_Id;M27_ExternalId;M27_Value;M28;M29_Id;M29_ExternalId;M29_Value;M30_Id;M30_ExternalId;M30_Value;M35;M36;M37;M38.1;M38.2;M39.1;M39.2;M39.3;M40;M41;M42;M43;M44;
14831;14827;="D.10.01";="Projets";="Compris version final du plan d'urgence. Dossier par projet, année et thématique.";="Texte libre";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
27924;14827;="D.10.02";="Suivi";="Dossier annuel. Nommage : 2021_actualisation_plan_urgence";="Texte libre";42;="ACV";="Archives cantonales vaudoises";26;="ANNUEL";="Annuel";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";7;="ALEATOIRE10";="Aléatoire 10% des dossiers";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
29;0;="M";="Métiers";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";27;="PRESTATION";="Standard";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;0;="";="À définir";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="PP";
16935;29;="M.00";="Gouvernance documentaire";="Conception de la gouvernance documentaire et sa mise en place aux Archives cantonales. La mise en place dans le reste de l'administration est a placer dans soutien et conseil.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";27;="PRESTATION";="Standard";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";12;="2A";="2";208;="0A";="0";="2";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
17471;16935;="M.00.00";="Projets ";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";12;="2A";="2";208;="0A";="0";="2";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
17470;17471;="M.00.00.00";="ACV leader";="Projets internes aux ACV ou externes dont les ACV sont leader. P.ex.: projet de référentiel ACV. Projet SI-ACV. Métadonnées: Entité administrative [multi-valué] (administration). Partenaire [multi-valué] : liste fermée administrable par les ACV. Possibilité d'utiliser plusieur types de dossier ? Projet ou demandes ?";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
17472;17471;="M.00.00.01";="ACV partenaires";="Projets externes pour lesquels les ACV sont partenaires mais pas leader. P.ex.: projets de référentiels avec les entités. Métadonnées: Entité administrative [multi-valué] (administration). Partenaire [multi-valué] : liste fermée administrable par les ACV.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
17474;16935;="M.00.01";="Collection des calendriers de conservation";="Dossier d'affaire par service et année de validation. Exemple de nommage: OJV_SGOJ_2021. Dans PGA, l'élaboration des calendriers de conservation est à placer dans les projets. Rubrique temporaire à retirer avec l'abandon des CC.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";26;="ANNUEL";="Annuel";8|476;="ANALOGIQUE|";="Analogique|Numérique intranet";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";221;="0A";="0 ";208;="0A";="0";="0";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
49265;16935;="M.00.02";="Collection de référentiels do conservation";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";27;="PRESTATION";="Standard";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";12;="2A";="2";208;="0A";="0";="2";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
155;29;="M.01";="Formation";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";27;="PRESTATION";="Standard";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";13;="5A";="5";208;="0A";="0";="5";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
154;155;="M.01.00";="Planification et administration";="Dossier annuel de planification de la formation.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";26;="ANNUEL";="Annuel";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";13;="5A";="5";208;="0A";="0";="5";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
158;155;="M.01.01";="Projets";="Projet par thèmes et année. Nommage: Escape_game_2021. Tests d'outils inclus.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";13;="5A";="5";208;="0A";="0";="5";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
37787;155;="M.01.02";="Cours ";="1 dossier par session. ";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";27;="PRESTATION";="Standard";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";13;="5A";="5";208;="0A";="0";="5";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
37791;155;="M.01.03";="Supervision";="Apprentissages, travaux de bachelor, etc. Un dossier par personne et par année. P.ex. Hart_Manon_2021 . Degré : apprentissage, bachelor, master. Institution: HES-SO-HEG-ID, UNIBE-UNIL. Les stages ne sont pas incluts, voir dans organisation.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";27;="PRESTATION";="Standard";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="Les travaux intéressants sont publiés.";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
167;29;="M.02";="Suivi et conseil";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";27;="PRESTATION";="Standard";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
19101;167;="M.02.00";="Administration cantonale";="C";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";27;="PRESTATION";="Standard";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
19103;19101;="M.02.00.00";="Planification";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";26;="ANNUEL";="Annuel";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";80;="SPECIAL";="Délai de protection spécial";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
19100;19101;="M.02.00.01";="Enquêtes";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";80;="SPECIAL";="Délai de protection spécial";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
19102;19101;="M.02.00.02";="Suivi";="Suivi hors-projets. Dossier par demande: intitulé par numéro et thématique, l'entité est une métadonnée. Résivion des politiques d'évaluation. Dossier par entité administrative et année du début du processus. Métadonnées: Entité administrative, mots-clés (champs a utiliser largement). Question: type de dossier multiples possible? Possibitlité d'utiliser annuel et demandes?";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";26;="ANNUEL";="Annuel";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";80;="SPECIAL";="Délai de protection spécial";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
1226;167;="M.02.01";="Administrations communales";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";27;="PRESTATION";="Standard";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
1227;1226;="M.02.01.00";="Administration";="Essentiellement de l'administration, notamment listes : dossiers annuels. Les relations avec les affaires communales sont placées dans Projets. La plannification se fait dans Direction. Pas de structure de dossier, pas de modèle.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";26;="ANNUEL";="Annuel";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";80;="SPECIAL";="Délai de protection spécial";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
19095;1226;="M.02.01.01";="Enquêtes";="Un dossier par enqûete (sondage, questionnaire). Dans l'intitulé: destinatiares de l'enquête (p.ex.: Toutes les communes, archivistes communaux, autre). ";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";80;="SPECIAL";="Délai de protection spécial";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
19098;1226;="M.02.01.02";="Suivi";="Les communes sont différenciées via une métadonnée.Type de demande: liste fermée (p.ex.: GD, calendrier, local, conservation, etc.). Dossier d'affaire: chaque demande, chaque expertise. Nommage: nom de la commune, année d'ouverture, et type de demande. Pas de structure de dossier ni de modèles.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";27;="PRESTATION";="Standard";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
19097;19098;="M.02.01.02.00";="Demandes";="Demandes ponctuelles reçues ou envoyées, sans expertise. Dossier: demande avec réponse (incluant échanges et rapports).";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";220;="DEMANDE";="Demande";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
19099;19098;="M.02.01.02.01";="Expertises";="Peut être initié par une commune (demande) ou les ACV. Incluant les conseils en matière de préservation.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";220;="DEMANDE";="Demande";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
1225;1226;="M.02.01.03";="Projets";="Dossier par projet Intitulé par mot clés. Incluant les relation avec les affaires communales, lorsque cela concerne les communes. Y compris restitution des fonds comunaux.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
37816;167;="M.02.02";="Domaine parapublic";="Dossiers par demande (p.ex.: conseil sur gestion/organisation des archives). Nommage: Année et demandeur. Par exemple: 2022_Lavigny";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";27;="PRESTATION";="Standard";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
37805;37816;="M.02.02.00";="Administration";="Essentiellement de l'administration, notamment listes: dossiers annuels. Les relations avec les affaires communales sont placées dans Projets. La plannification se fait dans Direction. Pas de structure de dossier, pas de modèle.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";26;="ANNUEL";="Annuel";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";80;="SPECIAL";="Délai de protection spécial";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
37807;37816;="M.02.02.01";="Enquêtes";="Un dossier par enqûete (sondage, questionnaire). Dans l'intitulé : destinatiares de l'enquête (p.ex.: Toutes les communes, archivistes communaux, autre). ";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";80;="SPECIAL";="Délai de protection spécial";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
37811;37816;="M.02.02.02";="Suivi";="Les communes sont différenciées via une métadonnée.Type de demande: liste fermée (p.ex.: GD, calendrier, local, conservation, etc.). Dossier d'affaire: chaque demande, chaque expertise. Nommage: nom de la commune, année d'ouverture, et type de demande. Pas de structure de dossier ni de modèles.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";220;="DEMANDE";="Demande";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
37812;37811;="M.02.02.02.00";="Demandes";="Demandes ponctuelles reçues ou envoyées, sans expertise. Dossier: demande avec réponse (incluant échanges et rapports).";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";220;="DEMANDE";="Demande";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="INTERNE";="Interne";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";83;="POTOUS";="Tous";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
